period,account_code,account_name,statement_section,amount
2025-07,1320,Accumulated Depreciation,Balance Sheet,-1131884.92
2025-07,1325,ROU Asset - Operating Leases,Balance Sheet,258800.0
2025-07,2000,Accounts Payable - Trade,Balance Sheet,-78215.9
2025-07,2005,Accounts Payable - Labs,Balance Sheet,-40293.04
2025-07,2010,Accrued Payroll and Taxes,Balance Sheet,-21686.78
2025-07,2025,Accrued Other Expenses,Balance Sheet,-20018.57
2025-07,2035,Patient Prepayments,Balance Sheet,-11602.33
2025-07,2040,Deferred Revenue - Membership Plan,Balance Sheet,-7974.65
2025-07,2055,Line of Credit,Balance Sheet,-0.0
2025-07,2060,Long-term Debt,Balance Sheet,-506596.26
2025-07,3000,Common Stock,Balance Sheet,-100000.0
2025-07,3005,Additional Paid-in Capital,Balance Sheet,-120000.0
2025-07,3010,Retained Earnings,Balance Sheet,-2026809.65
2025-07,3015,Owner Distributions,Balance Sheet,45072.3
2025-07,3045,Current Year Earnings,Balance Sheet,755468.63
2025-07,4000,Hygiene Preventive Revenue,Revenue,-351453.14
2025-07,4005,Hygiene Periodontal Revenue,Revenue,-162209.14
2025-07,4010,Periodic Exams Revenue,Revenue,-108139.43
2025-07,4015,New Patient Exams Revenue,Revenue,-81104.57
2025-07,4020,Restorative Fillings Revenue,Revenue,-216278.85
2025-07,4025,Crown and Bridge Revenue,Revenue,-270348.57
2025-07,4030,Endodontic Revenue,Revenue,-162209.14
2025-07,4035,Oral Surgery Revenue,Revenue,-162209.14
2025-07,4040,Invisalign Revenue,Revenue,-216278.85
2025-07,4045,Whitening Revenue,Revenue,-54069.71
2025-07,4050,Pediatric Dentistry Revenue,Revenue,-81104.57
2025-07,4055,Implant Placement Revenue,Revenue,-189244.0
2025-07,4060,Implant Restoration Revenue,Revenue,-108139.43
2025-07,4065,Prosthodontic Revenue,Revenue,-81104.57
2025-07,4070,Emergency Visit Revenue,Revenue,-67587.14
2025-07,4075,Radiography and Diagnostics Revenue,Revenue,-67587.14
2025-07,4080,Night Guard and Appliance Revenue,Revenue,-27034.86
2025-07,4085,Other Clinical Revenue,Revenue,-27034.86
2025-07,4090,Insurance Reimbursements True-up,Revenue,-40552.29
2025-07,4091,Dental Membership Plan Revenue,Revenue,-32441.83
2025-07,4092,Sedation Adjunct Revenue,Revenue,-27034.86
2025-07,4093,Cancellation and Late Fee Revenue,Revenue,-13517.43
2025-07,4094,Capitation Revenue,Revenue,-27034.86
2025-07,4095,Contractual Adjustments and Write-offs,Revenue,-191057.87
2025-07,4096,Lab Cost Reimbursements,Revenue,-21627.89
2025-07,5000,Dental Consumable Supplies,COGS,71007.95
2025-07,5005,Sterilization Supplies,COGS,35503.97
2025-07,5010,Anesthesia and Sedation Drugs,COGS,23669.32
2025-07,5015,Implant Components,COGS,47338.63
2025-07,5020,Endodontic Materials,COGS,23669.32
2025-07,5025,Oral Surgery Supplies,COGS,23669.32
2025-07,5030,Orthodontic Aligner Lab Fees,COGS,47338.63
2025-07,5035,Crown and Bridge Lab Fees,COGS,71007.95
2025-07,5040,Denture and Prosthetic Lab Fees,COGS,35503.97
2025-07,5045,Whitening Material Costs,COGS,11834.66
2025-07,5050,PPE and Infection Control,COGS,29586.64
2025-07,5055,Clinical Laundry and Linen,COGS,11834.66
2025-07,5060,Merchant Processing - Patient Payments,COGS,23669.32
2025-07,5065,Small Clinical Instruments,COGS,17751.99
2025-07,5070,Disposable Chairside Kits,COGS,17751.99
2025-07,5075,Temporary Crown Materials,COGS,11834.66
2025-07,5080,Nitrous Oxide and Gas Supplies,COGS,11834.66
2025-07,5085,Intraoral Scanner Tips,COGS,11834.66
2025-07,5090,Surgical Sutures and Dressings,COGS,11834.66
2025-07,5095,Lab Shipping and Handling,COGS,17751.99
2025-07,6000,Dentist Payroll,Operating Expense,274037.34
2025-07,6005,Dentist Payroll Taxes,Operating Expense,22836.44
2025-07,6010,Hygienist Payroll,Operating Expense,194109.78
2025-07,6015,Hygienist Payroll Taxes,Operating Expense,15985.51
2025-07,6020,Dental Assistant Payroll,Operating Expense,171273.34
2025-07,6025,Dental Assistant Payroll Taxes,Operating Expense,13701.87
2025-07,6030,Front Desk Payroll,Operating Expense,102764.0
2025-07,6035,Front Desk Payroll Taxes,Operating Expense,7992.76
2025-07,6040,Practice Manager Payroll,Operating Expense,54807.47
2025-07,6045,Practice Manager Payroll Taxes,Operating Expense,4567.29
2025-07,6050,Employee Benefits - Health,Operating Expense,50240.18
2025-07,6055,Employee Benefits - Retirement,Operating Expense,18269.16
2025-07,6060,Rent - Main Clinic,Operating Expense,114182.22
2025-07,6065,Rent - Satellite Operatories,Operating Expense,22836.44
2025-07,6070,Common Area Maintenance,Operating Expense,20552.8
2025-07,6075,Property Insurance,Operating Expense,9134.58
2025-07,6080,Utilities - Electric and Gas,Operating Expense,11418.22
2025-07,6085,Utilities - Water and Waste,Operating Expense,4567.29
2025-07,6090,Telephone and Internet,Operating Expense,4567.29
2025-07,6095,Software Subscriptions - PMS,Operating Expense,11418.22
2025-07,6100,Software Subscriptions - Imaging,Operating Expense,6850.93
2025-07,6105,IT Support and Cybersecurity,Operating Expense,9134.58
2025-07,6110,Marketing - Digital Ads,Operating Expense,22836.44
2025-07,6115,Marketing - Community Outreach,Operating Expense,6850.93
2025-07,6120,Professional Fees - Legal,Operating Expense,4567.29
2025-07,6125,Professional Fees - Accounting,Operating Expense,5709.11
2025-07,6130,Bank Charges and ACH Fees,Operating Expense,2968.74
2025-07,6135,Office Supplies,Operating Expense,2968.74
2025-07,6140,Repairs and Maintenance - Equipment,Operating Expense,9134.58
2025-07,6145,Repairs and Maintenance - Facility,Operating Expense,7992.76
2025-07,6150,Travel and Training,Operating Expense,4110.56
2025-07,6155,Licenses and Continuing Education,Operating Expense,5709.11
2025-07,6160,Insurance - Malpractice,Operating Expense,7992.76
2025-07,6165,Insurance - General Liability,Operating Expense,3425.47
2025-07,6170,Janitorial Services,Operating Expense,4110.56
2025-07,6175,Waste Disposal - Biohazard,Operating Expense,3425.47
2025-07,6180,Dues and Subscriptions,Operating Expense,2283.64
2025-07,6185,Patient Financing Fees,Operating Expense,5709.11
2025-07,6190,Bad Debt Expense,Operating Expense,11418.22
2025-07,6195,Depreciation Expense,Operating Expense,36538.31
2025-07,6200,Amortization Expense,Operating Expense,3425.47
2025-07,6205,Interest Expense,Operating Expense,7992.76
2025-07,6210,State Franchise and Local Taxes,Operating Expense,143798.54
2025-07,6215,Recruiting Expense,Operating Expense,3197.1
2025-07,6220,Postage and Courier,Operating Expense,1826.92
2025-07,6225,Security Monitoring,Operating Expense,2283.64
2025-07,6230,Clinical Consulting Fees,Operating Expense,4110.56
2025-07,6235,Temporary Staffing,Operating Expense,10276.4
2025-07,6240,Software Implementation Costs,Operating Expense,2740.37
2025-07,6245,Smallwares and Breakroom,Operating Expense,2055.28
2025-08,1000,Operating Cash,Balance Sheet,995784.02
2025-08,1005,Payroll Cash,Balance Sheet,162104.38
2025-08,1100,Accounts Receivable - Insurance,Balance Sheet,31238.35
2025-08,1105,Accounts Receivable - Patient,Balance Sheet,15392.81
2025-08,1115,Allowance for Doubtful Accounts,Balance Sheet,-1358.19
2025-08,1200,Inventory - Clinical Supplies,Balance Sheet,44592.21
2025-08,1210,Prepaid Insurance,Balance Sheet,929.19
2025-08,1215,Prepaid Rent,Balance Sheet,857.71
2025-08,1300,Dental Equipment - Gross,Balance Sheet,1590270.86
2025-08,1310,Leasehold Improvements - Gross,Balance Sheet,974682.14
2025-08,1320,Accumulated Depreciation,Balance Sheet,-1137272.34
2025-08,1325,ROU Asset - Operating Leases,Balance Sheet,253600.0
2025-08,2000,Accounts Payable - Trade,Balance Sheet,-76886.7
2025-08,2005,Accounts Payable - Labs,Balance Sheet,-39608.3
2025-08,2010,Accrued Payroll and Taxes,Balance Sheet,-19195.36
2025-08,2025,Accrued Other Expenses,Balance Sheet,-17718.8
2025-08,2035,Patient Prepayments,Balance Sheet,-10588.32
2025-08,2040,Deferred Revenue - Membership Plan,Balance Sheet,-9486.08
2025-08,2055,Line of Credit,Balance Sheet,-0.0
2025-08,2060,Long-term Debt,Balance Sheet,-499511.06
2025-08,3000,Common Stock,Balance Sheet,-100000.0
2025-08,3005,Additional Paid-in Capital,Balance Sheet,-120000.0
2025-08,3010,Retained Earnings,Balance Sheet,-2082898.82
2025-08,3015,Owner Distributions,Balance Sheet,45072.3
2025-08,3045,Current Year Earnings,Balance Sheet,869009.5
2025-08,4000,Hygiene Preventive Revenue,Revenue,-403840.96
2025-08,4005,Hygiene Periodontal Revenue,Revenue,-186388.13
2025-08,4010,Periodic Exams Revenue,Revenue,-124258.76
2025-08,4015,New Patient Exams Revenue,Revenue,-93194.07
2025-08,4020,Restorative Fillings Revenue,Revenue,-248517.51
2025-08,4025,Crown and Bridge Revenue,Revenue,-310646.89
2025-08,4030,Endodontic Revenue,Revenue,-186388.13
2025-08,4035,Oral Surgery Revenue,Revenue,-186388.13
2025-08,4040,Invisalign Revenue,Revenue,-248517.51
2025-08,4045,Whitening Revenue,Revenue,-62129.38
2025-08,4050,Pediatric Dentistry Revenue,Revenue,-93194.07
2025-08,4055,Implant Placement Revenue,Revenue,-217452.82
2025-08,4060,Implant Restoration Revenue,Revenue,-124258.76
2025-08,4065,Prosthodontic Revenue,Revenue,-93194.07
2025-08,4070,Emergency Visit Revenue,Revenue,-77661.72
2025-08,4075,Radiography and Diagnostics Revenue,Revenue,-77661.72
2025-08,4080,Night Guard and Appliance Revenue,Revenue,-31064.69
2025-08,4085,Other Clinical Revenue,Revenue,-31064.69
2025-08,4090,Insurance Reimbursements True-up,Revenue,-46597.03
2025-08,4091,Dental Membership Plan Revenue,Revenue,-37277.63
2025-08,4092,Sedation Adjunct Revenue,Revenue,-31064.69
2025-08,4093,Cancellation and Late Fee Revenue,Revenue,-15532.34
2025-08,4094,Capitation Revenue,Revenue,-31064.69
2025-08,4095,Contractual Adjustments and Write-offs,Revenue,-219783.7
2025-08,4096,Lab Cost Reimbursements,Revenue,-24851.75
2025-08,5000,Dental Consumable Supplies,COGS,81760.07
2025-08,5005,Sterilization Supplies,COGS,40880.03
2025-08,5010,Anesthesia and Sedation Drugs,COGS,27253.36
2025-08,5015,Implant Components,COGS,54506.71
2025-08,5020,Endodontic Materials,COGS,27253.36
2025-08,5025,Oral Surgery Supplies,COGS,27253.36
2025-08,5030,Orthodontic Aligner Lab Fees,COGS,54506.71
2025-08,5035,Crown and Bridge Lab Fees,COGS,81760.07
2025-08,5040,Denture and Prosthetic Lab Fees,COGS,40880.03
2025-08,5045,Whitening Material Costs,COGS,13626.68
2025-08,5050,PPE and Infection Control,COGS,34066.7
2025-08,5055,Clinical Laundry and Linen,COGS,13626.68
2025-08,5060,Merchant Processing - Patient Payments,COGS,27253.36
2025-08,5065,Small Clinical Instruments,COGS,20440.02
2025-08,5070,Disposable Chairside Kits,COGS,20440.02
2025-08,5075,Temporary Crown Materials,COGS,13626.68
2025-08,5080,Nitrous Oxide and Gas Supplies,COGS,13626.68
2025-08,5085,Intraoral Scanner Tips,COGS,13626.68
2025-08,5090,Surgical Sutures and Dressings,COGS,13626.68
2025-08,5095,Lab Shipping and Handling,COGS,20440.02
2025-08,6000,Dentist Payroll,Operating Expense,314443.0
2025-08,6005,Dentist Payroll Taxes,Operating Expense,26203.58
2025-08,6010,Hygienist Payroll,Operating Expense,222730.46
2025-08,6015,Hygienist Payroll Taxes,Operating Expense,18342.51
2025-08,6020,Dental Assistant Payroll,Operating Expense,196526.87
2025-08,6025,Dental Assistant Payroll Taxes,Operating Expense,15722.15
2025-08,6030,Front Desk Payroll,Operating Expense,117916.12
2025-08,6035,Front Desk Payroll Taxes,Operating Expense,9171.25
2025-08,6040,Practice Manager Payroll,Operating Expense,62888.6
2025-08,6045,Practice Manager Payroll Taxes,Operating Expense,5240.72
2025-08,6050,Employee Benefits - Health,Operating Expense,57647.88
2025-08,6055,Employee Benefits - Retirement,Operating Expense,20962.87
2025-08,6060,Rent - Main Clinic,Operating Expense,131017.92
2025-08,6065,Rent - Satellite Operatories,Operating Expense,26203.58
2025-08,6070,Common Area Maintenance,Operating Expense,23583.22
2025-08,6075,Property Insurance,Operating Expense,10481.43
2025-08,6080,Utilities - Electric and Gas,Operating Expense,13101.79
2025-08,6085,Utilities - Water and Waste,Operating Expense,5240.72
2025-08,6090,Telephone and Internet,Operating Expense,5240.72
2025-08,6095,Software Subscriptions - PMS,Operating Expense,13101.79
2025-08,6100,Software Subscriptions - Imaging,Operating Expense,7861.07
2025-08,6105,IT Support and Cybersecurity,Operating Expense,10481.43
2025-08,6110,Marketing - Digital Ads,Operating Expense,26203.58
2025-08,6115,Marketing - Community Outreach,Operating Expense,7861.07
2025-08,6120,Professional Fees - Legal,Operating Expense,5240.72
2025-08,6125,Professional Fees - Accounting,Operating Expense,6550.9
2025-08,6130,Bank Charges and ACH Fees,Operating Expense,3406.47
2025-08,6135,Office Supplies,Operating Expense,3406.47
2025-08,6140,Repairs and Maintenance - Equipment,Operating Expense,10481.43
2025-08,6145,Repairs and Maintenance - Facility,Operating Expense,9171.25
2025-08,6150,Travel and Training,Operating Expense,4716.64
2025-08,6155,Licenses and Continuing Education,Operating Expense,6550.9
2025-08,6160,Insurance - Malpractice,Operating Expense,9171.25
2025-08,6165,Insurance - General Liability,Operating Expense,3930.54
2025-08,6170,Janitorial Services,Operating Expense,4716.64
2025-08,6175,Waste Disposal - Biohazard,Operating Expense,3930.54
2025-08,6180,Dues and Subscriptions,Operating Expense,2620.36
2025-08,6185,Patient Financing Fees,Operating Expense,6550.9
2025-08,6190,Bad Debt Expense,Operating Expense,13101.79
2025-08,6195,Depreciation Expense,Operating Expense,41925.73
2025-08,6200,Amortization Expense,Operating Expense,3930.54
2025-08,6205,Interest Expense,Operating Expense,9171.25
2025-08,6210,State Franchise and Local Taxes,Operating Expense,165385.64
2025-08,6215,Recruiting Expense,Operating Expense,3668.5
2025-08,6220,Postage and Courier,Operating Expense,2096.29
2025-08,6225,Security Monitoring,Operating Expense,2620.36
2025-08,6230,Clinical Consulting Fees,Operating Expense,4716.64
2025-08,6235,Temporary Staffing,Operating Expense,11791.61
2025-08,6240,Software Implementation Costs,Operating Expense,3144.43
2025-08,6245,Smallwares and Breakroom,Operating Expense,2358.32
2025-09,1000,Operating Cash,Balance Sheet,1042937.44
2025-09,1005,Payroll Cash,Balance Sheet,169780.51
2025-09,1100,Accounts Receivable - Insurance,Balance Sheet,27261.56
2025-09,1105,Accounts Receivable - Patient,Balance Sheet,13433.23
2025-09,1115,Allowance for Doubtful Accounts,Balance Sheet,-1185.29
2025-09,1200,Inventory - Clinical Supplies,Balance Sheet,28674.62
2025-09,1210,Prepaid Insurance,Balance Sheet,767.56
2025-09,1215,Prepaid Rent,Balance Sheet,708.52
2025-09,1300,Dental Equipment - Gross,Balance Sheet,1608129.34
2025-09,1310,Leasehold Improvements - Gross,Balance Sheet,985627.66
2025-09,1320,Accumulated Depreciation,Balance Sheet,-1142513.41
2025-09,1325,ROU Asset - Operating Leases,Balance Sheet,248400.0
2025-09,2000,Accounts Payable - Trade,Balance Sheet,-79153.82
2025-09,2005,Accounts Payable - Labs,Balance Sheet,-40776.21
2025-09,2010,Accrued Payroll and Taxes,Balance Sheet,-17396.71
2025-09,2025,Accrued Other Expenses,Balance Sheet,-16058.51
2025-09,2035,Patient Prepayments,Balance Sheet,-9320.97
2025-09,2040,Deferred Revenue - Membership Plan,Balance Sheet,-8259.15
2025-09,2055,Line of Credit,Balance Sheet,-0.0
2025-09,2060,Long-term Debt,Balance Sheet,-492847.96
2025-09,3000,Common Stock,Balance Sheet,-100000.0
2025-09,3005,Additional Paid-in Capital,Balance Sheet,-120000.0
2025-09,3010,Retained Earnings,Balance Sheet,-2148076.89
2025-09,3015,Owner Distributions,Balance Sheet,49868.47
2025-09,3045,Current Year Earnings,Balance Sheet,985855.0
2025-09,4000,Hygiene Preventive Revenue,Revenue,-455674.08
2025-09,4005,Hygiene Periodontal Revenue,Revenue,-210311.11
2025-09,4010,Periodic Exams Revenue,Revenue,-140207.41
2025-09,4015,New Patient Exams Revenue,Revenue,-105155.56
2025-09,4020,Restorative Fillings Revenue,Revenue,-280414.82
2025-09,4025,Crown and Bridge Revenue,Revenue,-350518.52
2025-09,4030,Endodontic Revenue,Revenue,-210311.11
2025-09,4035,Oral Surgery Revenue,Revenue,-210311.11
2025-09,4040,Invisalign Revenue,Revenue,-280414.82
2025-09,4045,Whitening Revenue,Revenue,-70103.7
2025-09,4050,Pediatric Dentistry Revenue,Revenue,-105155.56
2025-09,4055,Implant Placement Revenue,Revenue,-245362.97
2025-09,4060,Implant Restoration Revenue,Revenue,-140207.41
2025-09,4065,Prosthodontic Revenue,Revenue,-105155.56
2025-09,4070,Emergency Visit Revenue,Revenue,-87629.63
2025-09,4075,Radiography and Diagnostics Revenue,Revenue,-87629.63
2025-09,4080,Night Guard and Appliance Revenue,Revenue,-35051.85
2025-09,4085,Other Clinical Revenue,Revenue,-35051.85
2025-09,4090,Insurance Reimbursements True-up,Revenue,-52577.78
2025-09,4091,Dental Membership Plan Revenue,Revenue,-42062.22
2025-09,4092,Sedation Adjunct Revenue,Revenue,-35051.85
2025-09,4093,Cancellation and Late Fee Revenue,Revenue,-17525.93
2025-09,4094,Capitation Revenue,Revenue,-35051.85
2025-09,4095,Contractual Adjustments and Write-offs,Revenue,-245617.43
2025-09,4096,Lab Cost Reimbursements,Revenue,-28041.48
2025-09,5000,Dental Consumable Supplies,COGS,91452.51
2025-09,5005,Sterilization Supplies,COGS,45726.25
2025-09,5010,Anesthesia and Sedation Drugs,COGS,30484.17
2025-09,5015,Implant Components,COGS,60968.34
2025-09,5020,Endodontic Materials,COGS,30484.17
2025-09,5025,Oral Surgery Supplies,COGS,30484.17
2025-09,5030,Orthodontic Aligner Lab Fees,COGS,60968.34
2025-09,5035,Crown and Bridge Lab Fees,COGS,91452.51
2025-09,5040,Denture and Prosthetic Lab Fees,COGS,45726.25
2025-09,5045,Whitening Material Costs,COGS,15242.08
2025-09,5050,PPE and Infection Control,COGS,38105.21
2025-09,5055,Clinical Laundry and Linen,COGS,15242.08
2025-09,5060,Merchant Processing - Patient Payments,COGS,30484.17
2025-09,5065,Small Clinical Instruments,COGS,22863.13
2025-09,5070,Disposable Chairside Kits,COGS,22863.13
2025-09,5075,Temporary Crown Materials,COGS,15242.08
2025-09,5080,Nitrous Oxide and Gas Supplies,COGS,15242.08
2025-09,5085,Intraoral Scanner Tips,COGS,15242.08
2025-09,5090,Surgical Sutures and Dressings,COGS,15242.08
2025-09,5095,Lab Shipping and Handling,COGS,22863.13
2025-09,6000,Dentist Payroll,Operating Expense,353751.01
2025-09,6005,Dentist Payroll Taxes,Operating Expense,29479.25
2025-09,6010,Hygienist Payroll,Operating Expense,250573.63
2025-09,6015,Hygienist Payroll Taxes,Operating Expense,20635.48
